channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-48716.27524093095,-52674.590370010184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46777.08259547742,-49199.22938337677,-187500.02235174447,1479044068.384794,stop
-48665.782650206405,-52536.188368342926,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46432.03871632084,-49078.37350110692,-187500.02235174447,1479044068.384942,stop
-47946.3694031679,-52332.83219728854,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46029.77437135868,-49239.5742821186,-187500.02235174447,1479044068.385091,stop
-47910.51720506158,-52465.780373308706,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46329.95829939345,-49412.24150803584,-187500.02235174447,1479044068.385239,stop
-48638.26765278193,-52685.05098641527,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46778.378996655825,-49259.71320387283,-187500.02235174447,1479044068.385388,stop
-48755.50255245001,-52580.48952585334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46530.140522735186,-49077.412376095344,-187500.02235174447,1479044068.385535,stop
-48059.20100917829,-52351.831180075555,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46068.107613099535,-49200.05639792161,-187500.02235174447,1479044068.385684,stop
-47837.58346290392,-52431.157521147434,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46248.62030132059,-49412.710894669406,-187500.02235174447,1479044068.385832,stop
-48515.93655537803,-52664.3309193052,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46742.660909016246,-49303.41086428295,-187500.02235174447,1479044068.385986,stop
-48816.455759579636,-52631.51855844481,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46621.69326802412,-49102.178108951826,-187500.02235174447,1479044068.386135,stop
-48198.810005046136,-52390.633808449966,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46132.65945108646,-49166.104098094,-187500.02235174447,1479044068.386284,stop
-47793.63993330478,-52390.25382879422,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46161.359090967075,-49387.29696122372,-187500.02235174447,1479044068.386456,stop
-48387.682245693475,-52633.194939278954,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46687.67561765619,-49338.883082733526,-187500.02235174447,1479044068.386617,stop
-48843.54607385946,-52658.13948609108,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46698.80678639493,-49126.697972619295,-187500.02235174447,1479044068.38678,stop
-48350.93597780896,-52433.549157804155,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46222.84873996362,-49149.60851068598,-187500.02235174447,1479044068.386941,stop
-47788.72254952462,-52354.692203365834,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46106.97729670731,-49358.84319053211,-187500.02235174447,1479044068.387101,stop
-48258.355052275074,-52604.09296799815,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46623.526111069456,-49391.49908918132,-187500.02235174447,1479044068.387262,stop
-48836.10294295585,-52677.29493108928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46756.988377212096,-49151.84368513151,-187500.02235174447,1479044068.387422,stop
-48477.178630492526,-52471.68123384491,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46297.190642021975,-49118.651344615384,-187500.02235174447,1479044068.845119,stop
-47813.89061378129,-52335.06737173407,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46059.993929862256,-49320.53230053572,-187500.02235174447,1479044068.845516,stop
-48109.8053586251,-52543.18446435744,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46518.8305400408,-49393.130766526556,-187500.02235174447,1479044068.84586,stop
-48783.6657504637,-52682.54759103627,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46785.17392697024,-49180.56567675659,-187500.02235174447,1479044068.846219,stop
-48585.27166667839,-52502.280772004226,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46376.829907516236,-49091.538678591096,-187500.02235174447,1479044068.846571,stop
-47865.52314347305,-52324.427941373346,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46038.49155169625,-49282.400224494966,-187500.02235174447,1479044068.847029,stop
-47985.30614200904,-52493.63064690002,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46421.53339642685,-49409.84987137913,-187500.02235174447,1479044068.847395,stop
-48704.42881636963,-52678.90425669006,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46794.98634278612,-49224.710372055815,-187500.02235174447,1479044068.847758,stop
-48682.47940331452,-52544.078534135646,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46468.136783616166,-49086.151908177366,-187500.02235174447,1479044068.848221,stop
-47960.62981613038,-52331.42403738786,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46050.56149370212,-49237.33910767306,-187500.02235174447,1479044068.848588,stop
-47881.839916925426,-52446.401410865954,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46321.82226441172,-49413.42615049198,-187500.02235174447,1479044068.84884,stop
-48602.437806420065,-52669.24830308537,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46779.31776992295,-49268.832715610595,-187500.02235174447,1479044068.849063,stop
-48768.73478516755,-52588.26793292379,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46564.83043012982,-49089.14704193438,-187500.02235174447,1479044068.849306,stop
-48083.2514862122,-52351.51825565318,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46088.04536915367,-49193.48498505175,-187500.02235174447,1479044068.849522,stop
-47803.094721209374,-52395.28297129667,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46218.42309456147,-49391.83436534815,-187500.02235174447,1479044068.849736,stop
-48472.37300543464,-52638.112323059126,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46732.222644355614,-49301.15333809297,-187500.02235174447,1479044068.849955,stop
-48819.11561716982,-52620.74501761735,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46648.358899159306,-49101.172280451334,-187500.02235174447,1479044068.85017,stop
-48220.5806041456,-52380.352006000525,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46149.959701294865,-49154.324728766056,-187500.02235174447,1479044068.850384,stop
-47767.175467869696,-52354.26752022118,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46138.44855290039,-49362.24065568932,-187500.02235174447,1479044068.850597,stop
-48341.32472769317,-52612.78779659126,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46671.42589943718,-49345.38744037002,-187500.02235174447,1479044068.850817,stop
-48834.51596909952,-52650.964576120925,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46718.744542449065,-49121.95940279477,-187500.02235174447,1479044068.85103,stop
-48357.350928467626,-52422.172119876406,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46232.594100546135,-49123.94870805129,-187500.02235174447,1479044068.851242,stop
-47769.611808015325,-52334.06154323358,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46090.23584011028,-49340.067725189656,-187500.02235174447,1479044068.851454,stop
-48203.95090627085,-52574.38749961704,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46595.83229968933,-49375.33877794013,-187500.02235174447,1479044068.851673,stop
-48807.51506179751,-52667.99660539587,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46760.408194113756,-49149.29558626361,-187500.02235174447,1479044068.851886,stop
-48485.51583117436,-52469.401355910464,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46309.841729383676,-49103.25099268568,-187500.02235174447,1479044068.852097,stop
-47809.397913145775,-52327.601889086,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46052.12611581399,-49306.69657071788,-187500.02235174447,1479044068.852306,stop
-48071.53917211761,-52532.56738574117,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46498.602211308746,-49395.27653399426,-187500.02235174447,1479044068.852502,stop
